account_id,customer_id,iban,product_id,branch_id,currency,status,opened_at,closed_at
ACC0001653,CUST001279,LU82Q55TBA72GUSZ0QDW,PR002,BR009,EUR,OPEN,2025-02-20T01:57:42+00:00,
ACC0001654,CUST001279,LU76C46V4L81JBPR7PO9,PR007,BR006,EUR,OPEN,2025-02-20T01:57:42+00:00,
ACC0001655,CUST001280,LU55DJ87L7FAH1BMOBC1,PR004,BR009,EUR,OPEN,2024-11-26T22:41:57+00:00,
ACC0001656,CUST001281,LU855P6MAJLACOBM01QH,PR003,BR005,EUR,OPEN,2022-12-18T15:42:45+00:00,
ACC0001657,CUST001282,LU09XPFHI78KVG1BD0G7,PR006,BR007,EUR,OPEN,2023-02-10T22:51:09+00:00,
ACC0001658,CUST001282,LU18JP4PGCZNJEUQD2SY,PR008,BR003,EUR,OPEN,2023-02-10T22:51:09+00:00,
ACC0001659,CUST001283,LU61S9T8J1H832013B9V,PR001,BR009,EUR,OPEN,2021-05-03T23:26:00+00:00,
ACC0001660,CUST001284,LU09ASLBCX0LS8LSP7BJ,PR008,BR001,EUR,OPEN,2021-06-26T18:58:56+00:00,
ACC0001661,CUST001285,LU541YFBD7KA8SSUXGM0,PR001,BR007,EUR,OPEN,2022-09-04T16:34:10+00:00,
ACC0001662,CUST001285,LU40XKTLPTG5XQEQ7A90,PR004,BR007,EUR,CLOSED,2022-09-04T16:34:10+00:00,2022-09-04T16:34:10+00:00
ACC0001663,CUST001286,LU75K1QW150MMKIDAXLJ,PR003,BR004,EUR,CLOSED,2025-12-23T03:18:36+00:00,2025-12-23T03:18:36+00:00
ACC0001664,CUST001287,LU87QRXZOIAV1GUXOXKT,PR002,BR002,EUR,OPEN,2024-12-16T12:15:02+00:00,
ACC0001665,CUST001288,LU23C690PEFY6KZJ444X,PR008,BR008,EUR,CLOSED,2024-11-10T10:39:12+00:00,2024-11-26T22:09:50+00:00
ACC0001666,CUST001289,LU68CVP1GEUC6PQY2966,PR005,BR008,EUR,OPEN,2023-09-16T02:30:48+00:00,
ACC0001667,CUST001290,LU68RZY07JRBVZH27AC7,PR006,BR009,EUR,OPEN,2025-11-01T01:14:30+00:00,
ACC0001668,CUST001291,LU98XL3C57Y5Y2VO4X6L,PR002,BR004,EUR,OPEN,2024-07-03T23:58:33+00:00,
ACC0001669,CUST001292,LU62UM15KF0TN5C1T42E,PR001,BR005,EUR,OPEN,2024-05-19T03:40:36+00:00,
ACC0001670,CUST001292,LU051MON1MEK5DE3J4MK,PR008,BR007,EUR,OPEN,2024-05-19T03:40:36+00:00,
ACC0001671,CUST001293,LU82GOXICOV24ACDKA8J,PR002,BR001,EUR,OPEN,2022-09-18T03:42:48+00:00,
ACC0001672,CUST001294,LU866Y8K4UXH7Y8AXEYL,PR003,BR006,EUR,OPEN,2021-12-20T08:13:03+00:00,
ACC0001673,CUST001295,LU29KI0LA1KLMX8AZ1J9,PR001,BR008,EUR,CLOSED,2024-08-27T10:44:35+00:00,2025-05-31T08:01:43+00:00
ACC0001674,CUST001296,LU244QUWRLNQSJHXP2TZ,PR002,BR003,EUR,OPEN,2026-01-03T09:25:13+00:00,
ACC0001675,CUST001296,LU148VRO1T2A8I328T64,PR001,BR007,EUR,OPEN,2025-12-31T23:09:17+00:00,
ACC0001676,CUST001297,LU69HDN9CV8K89GUKL6G,PR008,BR010,EUR,OPEN,2025-03-02T23:59:53+00:00,
ACC0001677,CUST001298,LU758CCUW8IU6A168FCG,PR004,BR006,EUR,OPEN,2023-09-29T10:21:18+00:00,
ACC0001678,CUST001299,LU94SQ4367SN3O866BG7,PR005,BR007,EUR,OPEN,2024-08-10T20:32:35+00:00,
ACC0001679,CUST001300,LU002PE0RCZL7KAQPRTZ,PR002,BR007,EUR,OPEN,2024-06-05T03:18:53+00:00,
ACC0001680,CUST001301,LU719W84TESWJS2YDKXI,PR004,BR003,EUR,OPEN,2025-06-22T01:58:33+00:00,
ACC0001681,CUST001302,LU69DB3RHNHEO9PDCD1W,PR008,BR005,EUR,OPEN,2024-07-15T04:41:49+00:00,
ACC0001682,CUST001303,LU66Q0A0C0RN6FBR0LYR,PR003,BR008,EUR,CLOSED,2022-12-03T15:48:56+00:00,2022-12-03T15:48:56+00:00
ACC0001683,CUST001304,LU84U0F3KZUP15SSB01V,PR005,BR004,EUR,OPEN,2021-04-29T03:23:27+00:00,
ACC0001684,CUST001305,LU41CIN1ROG4L527B0GL,PR002,BR003,EUR,OPEN,2025-02-24T13:21:13+00:00,
ACC0001685,CUST001306,LU16P8SHU86U5CXEUEA1,PR003,BR007,EUR,OPEN,2022-12-29T15:06:42+00:00,
ACC0001686,CUST001307,LU13P5JZ1OH42M1BEDB8,PR003,BR003,EUR,OPEN,2022-04-07T02:17:03+00:00,
ACC0001687,CUST001307,LU971GAISUJAUVURJNHV,PR003,BR007,EUR,OPEN,2022-06-30T09:32:58+00:00,
ACC0001688,CUST001308,LU910BE3VWRHUTY23VOB,PR007,BR004,EUR,OPEN,2022-07-25T07:37:10+00:00,
ACC0001689,CUST001309,LU0069FC4S0HEX3ASA9Z,PR007,BR006,EUR,OPEN,2021-11-28T17:49:37+00:00,
ACC0001690,CUST001309,LU48GMTCVNIJ2Y5GZA0N,PR001,BR009,EUR,OPEN,2021-11-28T17:49:37+00:00,
ACC0001691,CUST001310,LU1688UL51E92A03ZPM1,PR008,BR005,EUR,OPEN,2024-05-03T12:28:46+00:00,
ACC0001692,CUST001311,LU973FWMBAZ2V5CWUOOO,PR004,BR008,EUR,OPEN,2025-04-15T05:23:59+00:00,
ACC0001693,CUST001312,LU706TQ0QB5FL39DCPS5,PR008,BR001,EUR,OPEN,2023-03-01T12:51:15+00:00,
ACC0001694,CUST001312,LU09K0FFC5RZISOAKF1Z,PR004,BR007,EUR,OPEN,2023-03-01T12:51:15+00:00,
ACC0001695,CUST001312,LU31QT24MHOO55TG5YYN,PR002,BR004,EUR,OPEN,2023-03-01T12:51:15+00:00,
ACC0001696,CUST001313,LU74GNMFZ6WMQ3WAS1VX,PR004,BR010,EUR,OPEN,2025-08-16T04:05:47+00:00,
ACC0001697,CUST001313,LU445VA61YGJO71QCO78,PR007,BR003,EUR,OPEN,2025-08-16T04:05:47+00:00,
ACC0001698,CUST001314,LU65O8H2VNB2HVPGEG1T,PR005,BR008,EUR,OPEN,2023-06-07T03:16:37+00:00,
ACC0001699,CUST001315,LU42MTHRH4JENF8WH1U8,PR005,BR009,EUR,OPEN,2025-06-27T20:05:08+00:00,
ACC0001700,CUST001316,LU18V0PU97FNIEBLCZWU,PR004,BR004,EUR,OPEN,2024-11-23T05:53:45+00:00,
ACC0001701,CUST001317,LU05PRLJNMQ0J01FBQNV,PR005,BR007,EUR,OPEN,2023-06-19T12:48:01+00:00,
ACC0001702,CUST001317,LU313A918LYG4P2M7F45,PR001,BR002,EUR,OPEN,2023-06-19T12:48:01+00:00,
ACC0001703,CUST001317,LU802KTQ2IZCVFISBPJ5,PR003,BR009,EUR,OPEN,2023-06-19T12:48:01+00:00,
ACC0001704,CUST001318,LU9484OWD6HKNTNDUCFW,PR004,BR004,EUR,OPEN,2025-09-24T18:35:03+00:00,
ACC0001705,CUST001319,LU27EYY955E46I118MA8,PR006,BR006,EUR,OPEN,2025-11-21T14:50:09+00:00,
ACC0001706,CUST001320,LU46SNOSNL0C0R9ECN4Q,PR006,BR004,EUR,CLOSED,2022-11-19T04:53:28+00:00,2022-11-19T04:53:28+00:00
ACC0001707,CUST001321,LU56CMUZI588VB7DAJQM,PR002,BR008,EUR,OPEN,2022-02-17T10:35:55+00:00,
ACC0001708,CUST001321,LU94O2SV9FO4LGBV900T,PR002,BR005,EUR,OPEN,2022-02-17T10:35:55+00:00,
ACC0001709,CUST001322,LU26YMSBLOPAA4GX0AFF,PR007,BR009,EUR,OPEN,2022-02-20T05:06:34+00:00,
ACC0001710,CUST001323,LU43GEQ3VXZCY25B2HEQ,PR006,BR008,EUR,OPEN,2021-09-24T14:20:01+00:00,
ACC0001711,CUST001324,LU2445FCY4B3MKWCPO42,PR002,BR007,EUR,OPEN,2023-01-21T18:09:02+00:00,
ACC0001712,CUST001325,LU63AR16JOOKHCXF7VKI,PR005,BR005,EUR,OPEN,2025-08-20T15:25:53+00:00,
ACC0001713,CUST001326,LU45I1B9ZJRTS8N5X0X6,PR008,BR005,EUR,OPEN,2023-12-01T02:15:16+00:00,
ACC0001714,CUST001327,LU51KODOSHITUOMARO7H,PR001,BR002,EUR,OPEN,2021-03-01T09:05:35+00:00,
ACC0001715,CUST001328,LU66HV723WLC3MPL0LZ3,PR008,BR007,EUR,OPEN,2022-03-04T02:00:04+00:00,
ACC0001716,CUST001329,LU93K2OC07ED7F7YDO3V,PR006,BR010,EUR,OPEN,2023-03-16T15:05:06+00:00,
ACC0001717,CUST001329,LU48ROGX547L6UTEO9N2,PR008,BR008,EUR,OPEN,2023-03-16T15:05:06+00:00,
ACC0001718,CUST001330,LU64YHDZW7B7WBZCI48W,PR002,BR009,EUR,OPEN,2025-11-24T04:59:14+00:00,
ACC0001719,CUST001331,LU396PN8MIMBKG4UDAYJ,PR006,BR005,EUR,OPEN,2024-09-01T10:28:17+00:00,
ACC0001720,CUST001332,LU8032CQ61B8GHTTKX25,PR007,BR005,EUR,CLOSED,2023-01-19T03:48:29+00:00,2024-10-09T02:02:11+00:00
ACC0001721,CUST001333,LU2360LW6BCFM1NN4VAL,PR004,BR001,EUR,OPEN,2022-12-23T10:50:42+00:00,
ACC0001722,CUST001334,LU641NIZQ233V0ZRD5MV,PR003,BR010,EUR,CLOSED,2023-12-04T21:51:59+00:00,2023-12-04T21:51:59+00:00
ACC0001723,CUST001335,LU922C29QA4ZUQW78DKG,PR005,BR005,EUR,OPEN,2021-08-28T18:32:36+00:00,
ACC0001724,CUST001336,LU85UI1AE1SHVNPK8AUT,PR002,BR007,EUR,OPEN,2023-11-27T15:37:41+00:00,
ACC0001725,CUST001337,LU52RA93S41HJ8CE4E9X,PR002,BR008,EUR,OPEN,2021-10-22T16:53:51+00:00,
ACC0001726,CUST001338,LU72XYVRTKOPPUTSBDH2,PR005,BR002,EUR,OPEN,2025-02-04T13:24:06+00:00,
ACC0001727,CUST001339,LU50G1OOYN90LWRMCAWD,PR004,BR001,EUR,OPEN,2023-09-25T10:44:39+00:00,
ACC0001728,CUST001340,LU22PA7AKRYX6TSR0S62,PR006,BR004,EUR,OPEN,2025-05-12T05:02:40+00:00,
ACC0001729,CUST001341,LU66EY62TG5XH0QN957Z,PR002,BR002,EUR,OPEN,2024-08-07T04:41:18+00:00,
ACC0001730,CUST001342,LU18GN07KOWJNVFWC1UC,PR004,BR001,EUR,CLOSED,2022-08-02T22:43:01+00:00,2022-08-02T22:43:01+00:00
ACC0001731,CUST001343,LU14TDPREG22PS6CSKO4,PR002,BR007,EUR,OPEN,2023-07-11T19:11:37+00:00,
ACC0001732,CUST001344,LU94M6604LW86DVDPBDU,PR006,BR009,EUR,OPEN,2025-11-29T16:26:40+00:00,
ACC0001733,CUST001345,LU188RLDV3HLTEW6TEA5,PR008,BR010,EUR,OPEN,2025-04-20T05:49:11+00:00,
ACC0001734,CUST001346,LU61GHI4RH1HJP2OXWHV,PR002,BR001,EUR,CLOSED,2025-10-28T04:32:38+00:00,2025-10-28T04:32:38+00:00
ACC0001735,CUST001347,LU114O1BGUI3DMAQNHQ2,PR001,BR005,EUR,OPEN,2024-05-05T17:11:38+00:00,
ACC0001736,CUST001348,LU34SBDRQTSPQ6YL0SS2,PR004,BR004,EUR,OPEN,2025-01-19T03:32:41+00:00,
ACC0001737,CUST001349,LU922J5HUOFBEECKSDJS,PR006,BR006,EUR,OPEN,2022-05-02T23:50:16+00:00,
ACC0001738,CUST001350,LU91FFBVMMCYENM286ZC,PR002,BR003,EUR,OPEN,2025-07-22T05:20:37+00:00,
ACC0001739,CUST001351,LU29X5CGCD8803NMXL1S,PR008,BR009,EUR,OPEN,2023-03-01T06:37:12+00:00,
ACC0001740,CUST001352,LU25LEM833FGPOVREA94,PR005,BR008,EUR,OPEN,2023-06-09T18:08:03+00:00,
ACC0001741,CUST001352,LU41Z0B5RURFX4OWQ2U4,PR002,BR003,EUR,OPEN,2023-06-09T18:08:03+00:00,
ACC0001742,CUST001353,LU86DROXC7C7IDED1RDA,PR005,BR002,EUR,OPEN,2022-12-02T04:34:16+00:00,
ACC0001743,CUST001354,LU47JCTDABJZYBVZSMOG,PR005,BR009,EUR,OPEN,2025-02-21T05:22:27+00:00,
ACC0001744,CUST001355,LU32V7LR8LCSJK2K8DY8,PR004,BR005,EUR,OPEN,2022-04-01T14:59:45+00:00,
ACC0001745,CUST001356,LU29BYETJ1OTL6SD7BJO,PR007,BR002,EUR,OPEN,2021-04-19T04:57:45+00:00,
ACC0001746,CUST001357,LU68H0W7H640FU9WCB2Z,PR004,BR002,EUR,OPEN,2024-02-20T00:51:01+00:00,
ACC0001747,CUST001358,LU52S03F1DFRI1KLXGTH,PR003,BR001,EUR,OPEN,2025-03-14T10:41:20+00:00,
ACC0001748,CUST001359,LU16UQEYQRH229HRHY3M,PR008,BR009,EUR,OPEN,2023-02-06T18:26:39+00:00,
ACC0001749,CUST001360,LU05D9PFVT1JTK75A9DF,PR003,BR004,EUR,OPEN,2023-02-28T02:08:10+00:00,
ACC0001750,CUST001361,LU70N5V6RDPWNUQDDL95,PR006,BR001,EUR,OPEN,2024-01-24T23:35:14+00:00,
ACC0001751,CUST001362,LU23159BZYXKTDR5QA1B,PR002,BR005,EUR,OPEN,2024-08-20T09:07:15+00:00,
ACC0001752,CUST001363,LU065NCO6G8EF3LLZ5NV,PR003,BR003,EUR,OPEN,2025-05-06T00:04:19+00:00,
ACC0001753,CUST001364,LU463G7V1DI9VL68TWAT,PR006,BR009,EUR,OPEN,2024-01-26T22:19:24+00:00,
ACC0001754,CUST001364,LU72TAI0E15458HRA4R3,PR008,BR006,EUR,OPEN,2024-01-11T02:55:10+00:00,
ACC0001755,CUST001365,LU384G2E2ALJ3AKVMHS0,PR001,BR004,EUR,OPEN,2021-07-17T05:13:09+00:00,
ACC0001756,CUST001366,LU588ZONKV72J088AVTO,PR002,BR006,EUR,CLOSED,2023-02-06T12:45:59+00:00,2023-06-01T07:10:10+00:00
ACC0001757,CUST001366,LU312TVW055ORYX2WZJN,PR005,BR004,EUR,OPEN,2023-03-07T08:24:18+00:00,
ACC0001758,CUST001367,LU71MRBQJ3JQ1V7B123H,PR003,BR007,EUR,OPEN,2022-08-05T06:56:22+00:00,
ACC0001759,CUST001368,LU06HR2JA95VQXL03FDS,PR003,BR005,EUR,OPEN,2024-11-13T18:42:05+00:00,
ACC0001760,CUST001369,LU1852RM0FMNYQJ4A3YF,PR002,BR005,EUR,CLOSED,2025-05-23T13:11:42+00:00,2025-05-23T13:11:42+00:00
ACC0001761,CUST001370,LU02RIV3HTN429OVZXGY,PR001,BR001,EUR,OPEN,2025-04-26T17:21:02+00:00,
ACC0001762,CUST001370,LU65R0VT4VYGGLMVW2VW,PR003,BR009,EUR,OPEN,2025-04-26T17:21:02+00:00,
ACC0001763,CUST001371,LU57DNZDXR308VTN3HQO,PR002,BR007,EUR,OPEN,2022-07-17T20:48:05+00:00,
ACC0001764,CUST001372,LU75HISMH9R9O01WRULC,PR007,BR007,EUR,OPEN,2024-07-26T10:40:40+00:00,
ACC0001765,CUST001372,LU05LH6SWHEV3GEBEXEE,PR004,BR010,EUR,OPEN,2024-07-26T10:40:40+00:00,
ACC0001766,CUST001373,LU17Q0OT0GRXFOLG0CCW,PR003,BR001,EUR,OPEN,2023-02-23T23:30:05+00:00,
ACC0001767,CUST001374,LU883A9FMMBJ8S5IF421,PR008,BR008,EUR,OPEN,2023-05-19T23:01:24+00:00,
ACC0001768,CUST001375,LU47AZPVU55RL8JH00AF,PR003,BR007,EUR,OPEN,2025-05-05T00:49:49+00:00,
ACC0001769,CUST001375,LU31VDXXIOETPSK42TZ5,PR003,BR001,EUR,OPEN,2025-05-05T00:49:49+00:00,
ACC0001770,CUST001376,LU15I7PCM2Z5T9AS42QW,PR006,BR007,EUR,OPEN,2023-06-19T19:29:07+00:00,
ACC0001771,CUST001376,LU76203SQG34YR1FKHAS,PR007,BR007,EUR,OPEN,2023-06-19T19:29:07+00:00,
ACC0001772,CUST001377,LU44NN4LY8G1BY1I4NWT,PR007,BR006,EUR,CLOSED,2025-10-25T20:43:03+00:00,2025-10-28T20:44:29+00:00
ACC0001773,CUST001377,LU67CJIL9RJ6CVY6CZMV,PR006,BR009,EUR,OPEN,2025-10-18T20:08:29+00:00,
ACC0001774,CUST001378,LU047P5FISNC5JG2MXO0,PR001,BR009,EUR,OPEN,2024-02-11T00:31:40+00:00,
ACC0001775,CUST001378,LU204L1HIKG4DGRJURAB,PR002,BR006,EUR,OPEN,2024-02-11T00:31:40+00:00,
ACC0001776,CUST001379,LU72A9D66457IN50M0CC,PR003,BR004,EUR,OPEN,2025-12-27T11:25:32+00:00,
ACC0001777,CUST001380,LU19EOM31PAPMMB2EPYV,PR003,BR010,EUR,OPEN,2021-05-14T04:47:37+00:00,
ACC0001778,CUST001381,LU7204HIB0419X7RMUCL,PR005,BR006,EUR,OPEN,2022-03-30T04:12:15+00:00,
ACC0001779,CUST001382,LU24JBW62U80Q828TQNW,PR007,BR007,EUR,CLOSED,2025-10-29T21:12:06+00:00,2025-10-29T21:12:06+00:00
ACC0001780,CUST001383,LU35OHM7JY4W2GNDHUHL,PR003,BR005,EUR,OPEN,2025-03-15T00:59:12+00:00,
ACC0001781,CUST001384,LU539WT08EXJ85P3HLMW,PR007,BR009,EUR,OPEN,2024-11-18T03:32:11+00:00,
ACC0001782,CUST001384,LU28VNRGLI1DK6J0QULQ,PR002,BR006,EUR,OPEN,2024-07-22T10:26:56+00:00,
ACC0001783,CUST001385,LU21XJ9LLG2QF9QXDCG1,PR006,BR008,EUR,OPEN,2024-06-06T13:01:28+00:00,
ACC0001784,CUST001386,LU02ILDFVFH8OKJLE91T,PR006,BR007,EUR,OPEN,2021-07-05T09:40:03+00:00,
ACC0001785,CUST001387,LU77V7ZUNBPPYUXT1J9Z,PR005,BR003,EUR,OPEN,2024-09-07T02:25:50+00:00,
ACC0001786,CUST001388,LU13JK2014MISXA1P1UB,PR008,BR008,EUR,OPEN,2022-09-19T13:26:05+00:00,
ACC0001787,CUST001388,LU408ECURP05NC216SZO,PR006,BR009,EUR,CLOSED,2022-09-19T13:26:05+00:00,2022-09-19T13:26:05+00:00
ACC0001788,CUST001388,LU83B6QTNKKB0180JVMJ,PR004,BR007,EUR,OPEN,2022-09-19T13:26:05+00:00,
ACC0001789,CUST001389,LU31CF6V3B496O9BSOYO,PR002,BR005,EUR,OPEN,2023-05-17T16:32:35+00:00,
ACC0001790,CUST001390,LU88XIN90X3UQVXO8QQP,PR007,BR007,EUR,OPEN,2025-11-13T08:47:18+00:00,
ACC0001791,CUST001391,LU61WQWIZFSZIX7A850R,PR005,BR001,EUR,CLOSED,2021-07-21T12:14:53+00:00,2021-07-21T12:14:53+00:00
ACC0001792,CUST001391,LU971XKTKNPDJWP7G6LH,PR007,BR009,EUR,OPEN,2021-07-21T12:14:53+00:00,
ACC0001793,CUST001392,LU84PR0705N4CA60DDIG,PR005,BR004,EUR,OPEN,2025-04-05T18:49:14+00:00,
ACC0001794,CUST001393,LU46LCJI2HN3D7BY8H9E,PR003,BR001,EUR,OPEN,2021-07-24T01:20:11+00:00,
ACC0001795,CUST001394,LU650YQE3L3E4NU1YTVR,PR002,BR009,EUR,OPEN,2025-09-20T22:49:43+00:00,
ACC0001796,CUST001395,LU13EVPTK0SARV2FZ3IR,PR006,BR001,EUR,OPEN,2025-10-31T13:50:06+00:00,
ACC0001797,CUST001395,LU24RLV2YGZEOLC1DCX8,PR008,BR006,EUR,OPEN,2025-10-31T13:50:06+00:00,
ACC0001798,CUST001396,LU54RPKJG8RV86RTEBDY,PR003,BR009,EUR,CLOSED,2022-11-04T11:19:23+00:00,2022-11-04T11:19:23+00:00
ACC0001799,CUST001396,LU85RXM816K8P313HFJQ,PR002,BR009,EUR,OPEN,2022-11-04T11:19:23+00:00,
ACC0001800,CUST001397,LU187HV8766OEEXBYGCK,PR003,BR001,EUR,OPEN,2025-11-24T18:46:40+00:00,
ACC0001801,CUST001397,LU19MR1YM81WXKVSVBWA,PR001,BR009,EUR,OPEN,2025-12-06T17:53:15+00:00,
ACC0001802,CUST001398,LU73FJ63B4VFQO5HH5DM,PR007,BR001,EUR,OPEN,2021-11-15T19:29:52+00:00,
ACC0001803,CUST001399,LU17WLDNYS99JD6EBF6X,PR001,BR006,EUR,OPEN,2021-04-28T21:35:36+00:00,
ACC0001804,CUST001400,LU44C1N95XE13H8VWY2W,PR007,BR006,EUR,OPEN,2022-07-23T16:50:38+00:00,
ACC0001805,CUST001401,LU606428KELJFBX6CDO7,PR001,BR008,EUR,OPEN,2023-10-12T06:14:27+00:00,
ACC0001806,CUST001401,LU40WBKZ3ZKIA2052MS6,PR005,BR003,EUR,OPEN,2023-09-29T22:53:07+00:00,
ACC0001807,CUST001401,LU65D4FC7WT2PVVL3YWV,PR001,BR010,EUR,OPEN,2023-07-02T01:52:17+00:00,
ACC0001808,CUST001402,LU70UO5USHPQLNIYVMUJ,PR007,BR001,EUR,OPEN,2021-05-31T18:26:55+00:00,
ACC0001809,CUST001403,LU65VLT12E8I3K61DFXC,PR007,BR010,EUR,OPEN,2022-09-19T01:22:02+00:00,
ACC0001810,CUST001404,LU96QZAUA428XOKSOEA7,PR004,BR004,EUR,OPEN,2024-12-13T20:11:13+00:00,
ACC0001811,CUST001405,LU45LU19SPEWQGO6BAPJ,PR001,BR009,EUR,OPEN,2022-08-06T14:32:02+00:00,
ACC0001812,CUST001406,LU44ZXQWXO7WC1EZ70E6,PR008,BR009,EUR,CLOSED,2024-06-21T05:30:56+00:00,2024-07-13T03:30:48+00:00
ACC0001813,CUST001407,LU91Z11Y78TQTE8ELKV5,PR003,BR009,EUR,OPEN,2021-09-14T22:31:36+00:00,
ACC0001814,CUST001408,LU24JWYWG1MIGN8RO6NP,PR002,BR007,EUR,OPEN,2022-01-13T12:02:54+00:00,
ACC0001815,CUST001409,LU807UD6N24KFOJ5N0O3,PR004,BR008,EUR,OPEN,2024-08-08T01:51:59+00:00,
ACC0001816,CUST001410,LU770C2CXVNOM43VWGUB,PR006,BR010,EUR,OPEN,2025-07-14T00:41:01+00:00,
ACC0001817,CUST001411,LU7010KAR7AG0F1L9EO9,PR003,BR008,EUR,OPEN,2025-08-25T03:34:21+00:00,
ACC0001818,CUST001411,LU395H8TX68L1XTLZ3FJ,PR003,BR003,EUR,OPEN,2025-08-01T01:55:46+00:00,
ACC0001819,CUST001411,LU33RXRHWYXDS1C5E76X,PR006,BR003,EUR,OPEN,2025-08-12T03:45:58+00:00,
ACC0001820,CUST001412,LU6302P6B04CLXXF57R2,PR001,BR004,EUR,OPEN,2025-09-05T00:12:59+00:00,
ACC0001821,CUST001413,LU20HJI8HZY6R6QIPPTD,PR001,BR009,EUR,OPEN,2022-10-19T13:37:50+00:00,
ACC0001822,CUST001414,LU9643XS6YBS0O2354O4,PR004,BR007,EUR,OPEN,2023-02-02T18:38:14+00:00,
ACC0001823,CUST001415,LU56OSNHAMLBJQ0TO1KW,PR003,BR010,EUR,OPEN,2025-01-03T06:45:24+00:00,
ACC0001824,CUST001416,LU24TIE7W938RNCF9RLB,PR004,BR003,EUR,OPEN,2025-07-09T12:13:41+00:00,
ACC0001825,CUST001417,LU67BTBJWD9VJRX7NDKB,PR005,BR001,EUR,OPEN,2024-10-31T12:37:35+00:00,
ACC0001826,CUST001417,LU2648ZRAEH7XS1WG504,PR001,BR010,EUR,OPEN,2024-10-31T12:37:35+00:00,
ACC0001827,CUST001418,LU782GUA59DTOEZ5CBXC,PR004,BR007,EUR,CLOSED,2024-10-20T18:28:42+00:00,2024-10-20T18:28:42+00:00
ACC0001828,CUST001419,LU13GD4LXV5CZLS80596,PR003,BR010,EUR,OPEN,2023-06-13T15:06:59+00:00,
ACC0001829,CUST001420,LU24QJP8KQQL8ZOB7HBK,PR008,BR010,EUR,OPEN,2021-04-18T02:19:59+00:00,
ACC0001830,CUST001421,LU65XM8QHHZTEEKSSAZ5,PR007,BR003,EUR,OPEN,2022-02-06T11:10:38+00:00,
ACC0001831,CUST001422,LU34S84GCJG01K08KR2Z,PR004,BR002,EUR,OPEN,2023-09-16T06:58:58+00:00,
ACC0001832,CUST001422,LU39YZEV9PKGWZ6UDZS6,PR002,BR006,EUR,OPEN,2023-09-16T06:58:58+00:00,
ACC0001833,CUST001423,LU54OSD3D20Z7QWA43HU,PR003,BR002,EUR,OPEN,2023-01-03T03:18:55+00:00,
ACC0001834,CUST001424,LU327DH4OKOXSUOM49GT,PR002,BR009,EUR,OPEN,2023-04-29T16:03:20+00:00,
ACC0001835,CUST001425,LU662VDNPH1WWBALR4OL,PR004,BR005,EUR,OPEN,2025-05-21T07:04:25+00:00,
ACC0001836,CUST001426,LU42RKBRUJ9A924C9VA0,PR005,BR001,EUR,OPEN,2021-07-20T22:34:00+00:00,
ACC0001837,CUST001427,LU49CF7T722L7R0QZB7C,PR005,BR002,EUR,OPEN,2021-04-01T23:11:55+00:00,
ACC0001838,CUST001428,LU96WO5PEV5ZPA5MB72N,PR002,BR005,EUR,OPEN,2024-04-27T01:25:55+00:00,
ACC0001839,CUST001428,LU18ZAZ7O7ASWL8ONHXC,PR003,BR007,EUR,CLOSED,2022-11-08T03:13:15+00:00,2024-05-09T02:32:10+00:00
ACC0001840,CUST001429,LU15QIZFKD13VI1M6AFQ,PR004,BR001,EUR,OPEN,2024-03-18T01:05:50+00:00,
ACC0001841,CUST001429,LU59Q5HFF2KKQJGGCVJ1,PR008,BR001,EUR,OPEN,2023-09-16T23:34:08+00:00,
ACC0001842,CUST001430,LU35SXUTGTD6FGXS5W5T,PR007,BR002,EUR,OPEN,2021-04-09T00:36:26+00:00,
ACC0001843,CUST001431,LU636URZBO0GNQHERJX6,PR004,BR003,EUR,OPEN,2025-02-07T04:47:48+00:00,
ACC0001844,CUST001432,LU49JV9NXTJBAAE2SR54,PR007,BR005,EUR,OPEN,2022-09-21T02:47:20+00:00,
ACC0001845,CUST001433,LU820LZ8K5PXFMDFPBUX,PR002,BR009,EUR,CLOSED,2025-04-24T18:55:28+00:00,2025-05-11T23:58:12+00:00
ACC0001846,CUST001433,LU45VV0DC8GUDU71VL3U,PR007,BR005,EUR,OPEN,2025-05-01T23:35:49+00:00,
ACC0001847,CUST001434,LU84VHQ01PA3ACFY4MM0,PR005,BR002,EUR,OPEN,2025-02-05T08:22:22+00:00,
ACC0001848,CUST001434,LU47FLRXMY3QB6T5FJCA,PR007,BR009,EUR,OPEN,2025-02-05T08:22:22+00:00,
ACC0001849,CUST001435,LU11LEEO3XD67BF2AZSF,PR007,BR002,EUR,OPEN,2023-03-09T06:26:17+00:00,
ACC0001850,CUST001436,LU965L0NOVGVHRYETI91,PR005,BR001,EUR,OPEN,2022-08-20T14:11:03+00:00,
ACC0001851,CUST001437,LU00YVZW9ZY4ZZDXGSOW,PR008,BR006,EUR,OPEN,2023-05-06T20:25:00+00:00,
ACC0001852,CUST001438,LU37UPOFTY8E9EEE2APS,PR002,BR003,EUR,OPEN,2025-02-28T00:40:58+00:00,
ACC0001853,CUST001438,LU30JERI2PZGDS9N00SG,PR002,BR006,EUR,OPEN,2025-02-28T00:40:58+00:00,
ACC0001854,CUST001439,LU8388P6B1GSLOAUUOMT,PR006,BR005,EUR,OPEN,2022-09-06T02:06:39+00:00,
ACC0001855,CUST001439,LU59H1A18J1OULM4G5R8,PR008,BR007,EUR,OPEN,2022-09-06T02:06:39+00:00,
