customer_id,first_name,last_name,dob,country,created_at,updated_at
CUST001470,Patrick,Rodriguez,1984-10-21,Germany,2022-10-07T01:06:32,2023-03-09T06:34:41
CUST001471,Jenna,Lucas,2007-10-11,Luxembourg,2025-02-26T22:11:43,2025-05-16T08:57:48
CUST001472,Sally,Baudry,1983-01-05,Luxembourg,2025-10-21T23:19:27,2026-02-07T18:43:33
CUST001473,Bertrand,Poirier,1942-08-21,France,2024-10-31T15:17:08,2024-10-31T15:17:08
CUST001474,Diane,Scheuermann,1990-01-06,Luxembourg,2022-03-22T05:25:30,2022-03-22T05:25:30
CUST001475,Kim,Fouquet,1954-12-07,France,2024-07-03T14:40:45,2024-07-03T14:40:45
CUST001476,Irene,Caspar,1980-02-06,Luxembourg,2025-06-15T21:56:20,2025-06-15T21:56:20
CUST001477,Caroline,Turner,1971-10-09,Luxembourg,2021-02-25T19:52:03,2021-02-25T19:52:03
CUST001478,Götz,Bouchet,1999-01-26,Luxembourg,2025-05-29T22:45:59,2025-12-19T20:48:12
CUST001479,Gareth,Perry,1998-04-10,France,2025-10-27T02:44:53,2025-10-27T02:44:53
CUST001480,Laurence,Lewis,2000-04-10,Luxembourg,2022-05-20T21:28:15,2023-07-26T08:59:01
CUST001481,Monique,Ward,1952-01-21,Switzerland,2022-11-29T00:04:01,2022-11-29T00:04:01
CUST001482,Dina,Rees,2008-11-20,Switzerland,2023-11-20T00:28:44,2023-11-20T00:28:44
CUST001483,Raymund,Nicolas,1970-05-24,Luxembourg,2023-08-19T20:22:54,2023-08-19T20:22:54
CUST001484,Luc,Taylor,2005-01-27,Luxembourg,2023-07-03T14:34:29,2023-07-03T14:34:29
CUST001485,Lydia,Fischer,1940-11-28,Germany,2022-01-11T08:20:12,2024-12-15T07:08:16
CUST001486,Lewis,Ollivier,1989-05-28,France,2025-10-23T03:49:03,2025-10-23T03:49:03
CUST001487,Grace,Rossi,1992-05-07,Luxembourg,2024-06-27T07:16:50,2024-06-27T07:16:50
CUST001488,Terence,Leduc,1999-07-12,Luxembourg,2025-03-13T20:44:01,2025-03-13T20:44:01
CUST001489,Callum,Powell,2003-03-07,Luxembourg,2022-08-29T03:29:07,2022-08-29T03:29:07
CUST001490,Philippine,Brooks,2008-03-27,Luxembourg,2022-09-21T06:21:17,2022-09-21T06:21:17
CUST001491,Emily,Beyer,2008-08-21,Switzerland,2021-12-23T01:21:54,2022-07-24T07:57:19
CUST001492,Melanie,Hein,1968-01-20,Luxembourg,2024-05-22T15:48:08,2024-05-22T15:48:08
CUST001493,Lisbeth,Killer,1958-11-02,Luxembourg,2021-11-01T08:43:37,2021-11-01T08:43:37
CUST001494,Bethan,Gibson,1950-01-26,Switzerland,2022-01-11T00:35:52,2022-01-11T00:35:52
CUST001495,Pierre,Wilms,1958-12-03,Luxembourg,2025-03-18T06:30:27,2025-09-06T19:55:40
CUST001496,Émile,Scheuermann,1962-06-16,Luxembourg,2021-08-07T05:46:16,2021-08-07T05:46:16
CUST001497,Michelle,Graf,2000-02-01,Germany,2021-12-31T01:51:23,2021-12-31T01:51:23
CUST001498,Mathilde,Pearson,1998-07-05,Luxembourg,2023-01-12T13:21:44,2023-01-12T13:21:44
CUST001499,Zoe,Dijoux,1993-06-21,Luxembourg,2024-05-24T23:58:07,2024-05-24T23:58:07
CUST001500,Alexandria,Martin,1974-08-06,Switzerland,2023-01-13T04:59:57,2023-01-13T04:59:57
CUST001501,Saban,Döring,1952-02-20,Luxembourg,2024-03-10T15:44:07,2024-05-15T12:36:07
CUST001502,Aurélie,Grant,1960-03-06,Luxembourg,2023-12-21T23:10:27,2023-12-21T23:10:27
CUST001503,Nada,Davison,1973-11-22,Luxembourg,2023-07-26T08:04:35,2023-07-26T08:04:35
CUST001504,Eleonore,Stiffel,2001-11-12,Belgium,2021-10-09T21:54:48,2023-01-14T17:32:04
CUST001505,Katherina,Pasquier,1973-06-05,Luxembourg,2025-03-12T01:52:03,2025-04-25T00:37:57
CUST001506,Nicole,Gieß,1979-05-05,Luxembourg,2022-03-17T21:08:46,2022-03-17T21:08:46
CUST001507,Brunhild,Jones,1992-08-14,Luxembourg,2024-08-23T17:19:08,2024-08-23T17:19:08
CUST001508,Cindy,Wohlgemut,1983-11-08,Luxembourg,2025-10-18T09:05:44,2025-10-18T09:05:44
CUST001509,Patricia,Khan,1980-09-27,Luxembourg,2021-11-01T10:22:49,2021-11-01T10:22:49
CUST001510,Terence,Wilson,1990-12-26,France,2021-11-12T17:14:21,2021-11-12T17:14:21
CUST001511,Shaun,Benoit,2005-01-12,Luxembourg,2022-04-05T16:46:59,2022-07-07T05:59:20
CUST001512,Joanne,Rogner,1952-03-10,Luxembourg,2025-10-25T02:14:26,2026-01-14T20:36:05
CUST001513,Bethan,Goddard,1998-04-02,France,2022-02-13T21:07:35,2025-02-11T10:45:50
CUST001514,Amélie,Burgess,1999-01-23,Switzerland,2024-04-14T10:10:35,2024-04-14T10:10:35
CUST001515,Valentine,Georges,2000-02-16,Germany,2022-06-21T01:38:24,2022-06-21T01:38:24
CUST001516,Tracy,Andre,1994-04-03,Luxembourg,2024-08-31T15:30:00,2024-08-31T15:30:00
CUST001517,Helfried,Budig,1999-03-24,Luxembourg,2023-09-03T04:18:14,2023-09-03T04:18:14
CUST001518,Ian,Cooper,1971-11-23,Luxembourg,2022-01-26T08:02:07,2022-01-26T08:02:07
CUST001519,Elif,Reynolds,1964-10-25,Luxembourg,2022-06-27T19:51:50,2022-06-27T19:51:50
CUST001520,Jodie,Becker,1959-08-18,France,2023-04-27T09:19:07,2025-06-15T00:28:45
CUST001521,Lucie,Mangold,1993-07-06,Luxembourg,2021-11-27T06:40:32,2021-11-27T06:40:32
CUST001522,Luc,Begum,1943-12-07,Luxembourg,2021-08-07T14:49:02,2021-08-07T14:49:02
CUST001523,Mitchell,Fontaine,1999-09-20,Germany,2025-02-09T00:31:05,2025-02-09T00:31:05
CUST001524,Denise,Harrison,1981-07-06,Luxembourg,2024-04-13T18:48:31,2024-04-13T18:48:31
CUST001525,Leslie,Fowler,2004-02-03,Luxembourg,2023-12-23T21:58:17,2023-12-23T21:58:17
CUST001526,Marcelle,Barbier,1990-02-03,Luxembourg,2021-03-20T17:53:47,2023-11-06T03:33:46
CUST001527,Robert,Kitzmann,2003-11-02,Luxembourg,2021-11-05T20:23:06,2022-03-25T06:28:22
CUST001528,Hannah,Schaaf,1978-08-02,Luxembourg,2021-12-01T05:42:08,2021-12-14T09:48:43
CUST001529,Diane,Gallet,1938-05-13,Luxembourg,2023-10-19T16:09:21,2025-04-24T10:43:53
CUST001530,Brian,Dias,1939-11-04,Luxembourg,2025-05-29T04:55:07,2025-05-29T04:55:07
CUST001531,Ivanka,Austin,1963-01-19,Germany,2025-03-07T11:35:13,2025-03-07T11:35:13
CUST001532,Nick,Hecker,1962-03-05,France,2021-10-17T07:37:47,2022-08-03T03:54:02
CUST001533,Gordon,Kusch,1953-04-26,France,2022-04-28T06:52:11,2023-01-03T11:08:16
CUST001534,Christopher,Gertz,1940-09-24,France,2025-07-29T10:30:15,2025-12-09T00:43:31
CUST001535,Amalie,Vaillant,1993-06-10,Luxembourg,2024-10-15T09:43:55,2024-10-15T09:43:55
CUST001536,Constance,Karge,1969-07-08,Luxembourg,2021-10-05T15:40:08,2025-12-29T09:39:35
CUST001537,Suzanne,Andrews,2008-03-25,Belgium,2025-10-11T12:48:43,2025-10-28T11:02:34
CUST001538,Beverley,Täsche,1981-06-06,Belgium,2022-07-01T07:39:09,2022-07-01T07:39:09
CUST001539,Waltraud,Rose,1982-02-03,Luxembourg,2025-01-16T02:44:29,2025-01-16T02:44:29
CUST001540,Kunigunda,Boulay,1992-08-21,Belgium,2022-03-06T18:58:57,2024-04-03T06:35:50
CUST001541,Viktoria,Stiffel,2005-05-13,Luxembourg,2022-03-22T09:09:11,2022-03-22T09:09:11
CUST001542,Rosita,Taylor,1980-06-12,Luxembourg,2024-08-21T09:23:11,2024-08-21T09:23:11
CUST001543,Eric,Börner,1999-01-20,Switzerland,2021-08-10T21:59:40,2023-09-10T12:51:25
CUST001544,Evelin,Labbé,1970-01-05,Belgium,2023-08-06T16:36:59,2023-08-06T16:36:59
CUST001545,Bernard,Lehmann,1978-02-08,Luxembourg,2025-01-20T21:22:48,2025-01-20T21:22:48
CUST001546,Ann-Kathrin,Potts,1991-11-18,Belgium,2025-01-28T21:20:35,2025-01-28T21:20:35
CUST001547,Iwan,Davids,2004-07-25,Luxembourg,2024-07-16T02:55:39,2024-07-16T02:55:39
CUST001548,Gundel,Perry,1990-08-07,France,2025-03-05T04:53:19,2025-03-05T04:53:19
CUST001549,Françoise,Ollivier,1990-03-16,Luxembourg,2022-12-09T20:52:44,2022-12-09T20:52:44
CUST001550,Nikolaus,Baudry,2007-07-02,Belgium,2024-03-13T18:14:42,2025-03-16T11:14:25
CUST001551,Hans-Dieter,Richardson,2003-01-25,France,2023-06-03T00:43:30,2023-06-03T00:43:30
CUST001552,Colette,Ryan,2003-02-09,Luxembourg,2023-08-30T12:59:44,2025-07-31T19:11:15
CUST001553,Cameron,Haering,1960-04-22,Belgium,2022-09-09T13:15:48,2023-01-31T03:43:23
CUST001554,Luc,Maurice,1961-06-25,Luxembourg,2022-10-24T16:28:35,2022-10-24T16:28:35
CUST001555,Gerolf,Mathieu,1991-09-23,Germany,2024-11-02T16:21:57,2024-11-02T16:21:57
CUST001556,Margaret,Hughes,1971-01-18,Germany,2022-10-24T13:05:47,2022-10-24T13:05:47
CUST001557,Paulette,Hayward,1970-03-11,France,2023-10-26T00:28:55,2023-10-26T00:28:55
CUST001558,Pedro,Saunders,1963-08-28,Luxembourg,2024-07-31T05:46:32,2024-07-31T05:46:32
CUST001559,Henry,Gnatz,1971-03-21,Luxembourg,2021-12-14T09:29:46,2021-12-14T09:29:46
CUST001560,Leonard,Hartung,1973-07-23,Luxembourg,2022-07-15T16:46:54,2022-07-15T16:46:54
CUST001561,Scott,Laine,2003-04-22,Luxembourg,2021-03-31T06:58:19,2021-03-31T06:58:19
CUST001562,Wojciech,Higgins,1992-05-17,Germany,2022-03-09T05:04:44,2022-03-09T05:04:44
CUST001563,Ricardo,Russell,1981-07-14,Luxembourg,2025-09-27T00:39:49,2025-09-27T00:39:49
CUST001564,Zenta,Rocher,1942-02-06,Luxembourg,2024-04-18T21:20:45,2024-04-18T21:20:45
CUST001565,Kelly,Stroh,1980-07-13,Luxembourg,2024-11-04T21:17:01,2024-11-04T21:17:01
CUST001566,Alexandre,Kelly,1968-02-03,Germany,2022-01-03T04:10:41,2022-01-03T04:10:41
CUST001567,Oliver,Klotz,2008-02-16,France,2025-10-04T01:40:59,2025-10-04T01:40:59
CUST001568,Garry,Lévy,1990-01-22,Luxembourg,2024-09-13T12:38:49,2024-09-13T12:38:49
CUST001569,Hüseyin,Mude,1970-07-04,Luxembourg,2025-02-12T13:23:04,2025-06-28T17:20:26
CUST001570,Glenn,Gorlitz,1941-07-27,France,2024-06-28T09:00:59,2024-06-28T09:00:59
CUST001571,Sigurd,Humbert,1993-09-10,Luxembourg,2023-05-17T09:52:18,2023-05-17T09:52:18
CUST001572,Christine,Kühnert,1951-11-08,Luxembourg,2024-08-25T14:58:35,2024-08-25T14:58:35
CUST001573,Toni,Masse,2005-06-27,Germany,2023-10-28T23:44:32,2023-10-28T23:44:32
CUST001574,Hortense,Wilson,1951-04-18,Switzerland,2022-10-06T05:11:32,2022-10-06T05:11:32
CUST001575,Michelle,Heinz,1994-10-14,Luxembourg,2024-06-11T14:35:50,2024-10-24T12:55:18
CUST001576,Ann,Gunpf,1992-09-06,Luxembourg,2021-12-21T00:27:34,2022-07-05T06:23:37
CUST001577,Susanne,Burrows,1979-10-26,Luxembourg,2023-05-04T03:33:19,2024-01-06T05:29:13
CUST001578,Joseph,Ortmann,1953-02-03,Luxembourg,2021-03-22T11:44:09,2021-03-22T11:44:09
CUST001579,Claude,Lewis,1984-10-23,Luxembourg,2021-10-17T09:05:41,2021-10-17T09:05:41
CUST001580,Guy,Jacob,2006-03-15,France,2024-03-03T06:51:18,2024-03-03T06:51:18
CUST001581,Caren,Parker,1983-05-07,Luxembourg,2023-03-18T14:53:10,2024-10-25T23:44:06
CUST001582,Marie,Lopez,1969-01-09,Luxembourg,2022-05-07T07:37:27,2022-05-07T07:37:27
CUST001583,Sylvie,Mülichen,1980-02-04,Luxembourg,2022-03-02T19:23:51,2022-03-02T19:23:51
CUST001584,Lewis,Weinhage,1993-02-03,Luxembourg,2024-03-13T11:07:42,2024-08-22T00:00:57
CUST001585,Johan,Klingelhöfer,1991-01-14,Luxembourg,2021-10-09T17:40:40,2021-10-09T17:40:40
CUST001586,Nicole,Kaul,1992-11-15,Germany,2022-08-27T06:43:51,2022-08-27T06:43:51
CUST001587,Antoinette,Marty,1949-10-21,France,2021-05-23T08:30:32,2021-05-23T08:30:32
CUST001588,Lynda,Verdier,1992-08-20,Luxembourg,2021-03-02T05:18:13,2021-03-02T05:18:13
CUST001589,Francesca,Powell,1974-04-20,Luxembourg,2021-04-27T05:14:31,2021-04-27T05:14:31
CUST001590,Norman,Steinberg,1973-06-04,Belgium,2021-05-17T06:53:35,2021-05-17T06:53:35
CUST001591,Holly,Williams,1999-12-05,Luxembourg,2025-03-21T20:13:00,2025-03-21T20:13:00
CUST001592,Alex,Hussain,2006-09-21,Luxembourg,2025-05-05T01:02:46,2025-05-05T01:02:46
CUST001593,Jacob,Riou,1953-05-06,Luxembourg,2023-07-07T22:26:28,2023-12-14T18:37:47
CUST001594,Siegward,Blackburn,1978-10-10,Luxembourg,2022-11-16T03:19:21,2024-12-12T23:00:35
CUST001595,Mirella,Chevalier,1991-07-20,France,2023-11-01T23:00:58,2023-11-01T23:00:58
CUST001596,Zacharie,Bouvier,1981-04-19,Luxembourg,2021-09-02T07:25:49,2021-09-02T07:25:49
CUST001597,Genoveva,Tröst,1960-05-19,Luxembourg,2025-08-20T20:12:11,2025-08-20T20:12:11
CUST001598,Edelgard,Byrne,2008-06-14,Germany,2024-03-02T02:45:21,2024-03-02T02:45:21
CUST001599,Lidwina,Weinhold,2002-06-05,Germany,2022-03-01T15:00:33,2022-03-01T15:00:33
CUST001600,Maria,Lehmann,1969-06-07,Luxembourg,2023-11-10T16:44:05,2024-02-21T14:09:35
CUST001601,Julien,Marchand,1990-04-17,Luxembourg,2025-11-23T11:30:14,2025-11-23T11:30:14
CUST001602,Damian,Smith,1978-11-03,Luxembourg,2024-09-16T23:21:39,2024-09-16T23:21:39
CUST001603,Beth,Francis,1988-06-07,Luxembourg,2025-04-29T05:47:57,2025-04-29T05:47:57
CUST001604,Anastasie,Gauthier,1941-02-04,Luxembourg,2023-11-27T04:56:23,2023-11-27T04:56:23
CUST001605,Christelle,Collier,2004-05-01,France,2026-01-08T11:04:28,2026-01-30T21:04:39
CUST001606,Annekatrin,Duval,1988-07-02,Belgium,2025-08-11T13:39:45,2025-08-11T13:39:45
CUST001607,Ellen,Clément,1984-08-04,Germany,2024-08-27T05:54:54,2025-03-28T14:12:03
CUST001608,Janet,Hein,1992-07-03,Luxembourg,2023-10-15T15:23:12,2023-10-15T15:23:12
CUST001609,Nathalie,Margraf,2008-12-15,Luxembourg,2022-02-26T20:35:48,2024-10-13T20:26:57
CUST001610,Malcolm,Laine,2003-01-27,Luxembourg,2022-01-07T06:52:35,2025-09-06T09:46:38
CUST001611,Antoine,Dupré,1971-04-06,Luxembourg,2024-04-05T17:02:34,2025-05-28T05:51:25
CUST001612,Natalja,Mülichen,1939-01-09,Belgium,2021-06-28T11:23:03,2021-06-28T11:23:03
CUST001613,Yvonne,Hudson,1954-05-11,France,2024-05-08T21:10:21,2024-05-08T21:10:21
CUST001614,Louise,Rocher,2003-10-15,Luxembourg,2023-11-03T18:33:41,2025-08-06T19:16:31
CUST001615,Edward,Anderson,1979-02-17,Luxembourg,2025-03-10T12:11:52,2025-03-10T12:11:52
CUST001616,Heather,Williams,1942-12-16,Luxembourg,2023-05-15T06:38:31,2023-09-20T21:26:10
CUST001617,Ruth,Gordon,1988-04-22,France,2022-11-16T07:45:16,2022-11-16T07:45:16
CUST001618,Wolfhard,Wilson,2008-01-07,Luxembourg,2022-12-18T03:37:12,2022-12-18T03:37:12
CUST001619,Capucine,Kobelt,1991-02-11,Luxembourg,2025-08-11T23:25:38,2025-08-11T23:25:38
CUST001620,Johan,Bailly,1992-12-15,France,2025-06-01T02:29:20,2025-06-01T02:29:20
CUST001621,Adrien,Sharp,2002-07-15,Belgium,2025-06-28T22:02:43,2025-06-28T22:02:43
CUST001622,Adélaïde,Möchlichen,1994-05-14,Luxembourg,2023-09-26T21:54:54,2024-03-03T11:08:59
CUST001623,John,Woodward,2004-12-04,Luxembourg,2025-01-16T10:37:16,2025-01-16T10:37:16
CUST001624,Krzysztof,Gosselin,2006-09-15,Luxembourg,2022-02-17T06:25:54,2022-06-27T20:40:04
CUST001625,Ludmilla,Schenk,1993-03-13,Luxembourg,2025-06-11T17:09:37,2025-06-11T17:09:37
CUST001626,Stéphanie,Lévy,1992-02-02,France,2024-09-19T13:51:52,2024-09-19T13:51:52
CUST001627,Hans-Helmut,Rörricht,2003-10-09,Luxembourg,2025-04-28T06:05:06,2025-04-28T06:05:06
CUST001628,Rico,Goncalves,2004-11-08,Switzerland,2022-12-28T20:26:44,2022-12-28T20:26:44
CUST001629,Leah,Kostolzin,1960-05-08,Luxembourg,2021-12-25T12:52:58,2021-12-25T12:52:58
CUST001630,Rémy,Briand,1959-12-13,Luxembourg,2021-12-26T09:11:08,2021-12-26T09:11:08
CUST001631,Shane,Miller,1959-05-16,Luxembourg,2022-11-09T03:04:45,2022-11-09T03:04:45
CUST001632,Annette,Dixon,1990-05-24,Luxembourg,2022-09-12T15:52:07,2022-09-12T15:52:07
CUST001633,Stacey,Lehmann,1971-12-10,Belgium,2023-02-26T00:09:00,2023-02-26T00:09:00
CUST001634,Dominique,Vidal,1973-03-11,Belgium,2022-05-01T07:16:29,2025-02-28T22:43:27
CUST001635,Stéphane,Diaz,1992-01-06,Switzerland,2021-10-11T19:13:04,2021-10-11T19:13:04
CUST001636,Ellen,Heydrich,1974-10-12,Switzerland,2021-02-17T18:26:22,2021-02-17T18:26:22
CUST001637,Brenda,Graf,2004-01-27,Luxembourg,2023-08-06T16:27:53,2025-10-30T15:55:09
CUST001638,Ali,Girard,1978-03-25,Luxembourg,2023-09-19T00:10:58,2025-02-21T11:08:29
CUST001639,Daniel,Henry,1989-06-18,Luxembourg,2025-04-06T02:57:44,2025-04-06T02:57:44
CUST001640,Julius,Auger,1988-06-10,France,2025-07-12T11:40:24,2026-01-16T14:11:15
CUST001641,Iwona,Rey,1999-09-24,France,2022-05-20T03:38:35,2026-01-09T07:32:08
CUST001642,Henri,Teixeira,2003-06-16,Luxembourg,2026-01-14T03:11:27,2026-02-04T01:00:59
CUST001643,Zacharie,Jockel,1989-02-07,Belgium,2024-05-03T08:34:47,2024-05-03T08:34:47
CUST001644,Pedro,Textor,1939-11-18,Belgium,2024-12-11T11:20:29,2026-01-24T17:35:51
CUST001645,Vincent,Hamel,1999-06-11,Luxembourg,2024-09-03T03:06:29,2025-04-05T16:43:40
CUST001646,Bertrand,Wulf,1994-10-17,France,2022-03-03T16:02:51,2022-03-03T16:02:51
CUST001647,Claas,Jones,1988-06-10,Luxembourg,2021-03-12T12:53:06,2021-03-12T12:53:06
CUST001648,Zoé,Kranz,1971-11-05,Luxembourg,2023-08-03T23:05:12,2023-08-03T23:05:12
CUST001649,Gérard,Smith,1972-08-10,Luxembourg,2023-08-19T07:48:34,2023-08-19T07:48:34
CUST001650,Ivan,Turner,2008-10-04,Luxembourg,2023-09-22T19:05:43,2023-09-22T19:05:43
CUST001651,Céline,Vaughan,1988-01-02,Luxembourg,2024-02-07T17:33:19,2025-10-09T15:55:26
CUST001652,Rosie,Reynaud,1959-09-05,Switzerland,2023-06-05T13:55:37,2023-06-05T13:55:37
CUST001653,Hannelore,Junitz,1971-10-03,Luxembourg,2021-05-25T11:40:35,2021-05-25T11:40:35
CUST001654,Louise,Thomas,1988-11-21,Luxembourg,2024-07-08T15:27:29,2024-09-22T20:53:45
CUST001655,Maria,Fleury,1962-10-10,Luxembourg,2024-10-30T16:12:28,2024-10-30T16:12:28
CUST001656,Fatma,Gumprich,1990-03-22,Germany,2023-04-02T10:16:01,2023-04-02T10:16:01
CUST001657,Reni,Martineau,1982-05-03,Luxembourg,2025-01-17T09:33:15,2025-01-17T09:33:15
CUST001658,Frédéric,Couturier,1988-07-04,Luxembourg,2024-11-18T13:56:34,2024-11-18T13:56:34
CUST001659,Marten,Brun,1979-12-12,Luxembourg,2024-10-05T08:42:58,2024-10-05T08:42:58
CUST001660,Corinne,Delaunay,1941-01-18,Luxembourg,2024-09-14T09:21:31,2024-09-14T09:21:31
CUST001661,Alain,Blin,2002-04-19,Luxembourg,2022-03-17T01:41:34,2022-03-17T01:41:34
CUST001662,Alice,Anderson,1962-01-25,Germany,2022-03-12T21:50:53,2022-03-12T21:50:53
CUST001663,Käte,Menard,2005-09-15,Germany,2021-11-04T16:01:52,2021-11-04T16:01:52
CUST001664,Colette,Torres,1959-02-11,Luxembourg,2023-08-06T10:22:37,2023-08-06T10:22:37
CUST001665,Declan,Howard,1968-01-04,France,2025-06-20T16:57:21,2025-07-11T07:08:25
CUST001666,Frauke,Boutin,1970-03-18,France,2025-05-03T11:58:59,2025-05-03T11:58:59
CUST001667,Kenneth,Coulon,1959-03-10,France,2021-03-06T16:23:51,2022-11-20T05:39:54
CUST001668,Timothée,Pearson,2004-03-20,Belgium,2025-07-18T16:10:15,2025-07-18T16:10:15
CUST001669,Magret,Wagner,2001-01-27,Luxembourg,2024-06-12T13:07:51,2024-06-12T13:07:51
CUST001670,Alphonse,Patel,2001-08-06,Germany,2025-10-10T05:43:59,2025-10-10T05:43:59
CUST001671,Aaron,Benthin,1981-11-20,Luxembourg,2022-05-15T00:18:39,2022-05-15T00:18:39
CUST001672,Ilse,Römer,1998-12-22,Luxembourg,2025-06-22T20:42:50,2026-01-21T04:09:01
CUST001673,Babette,Jones,2001-05-10,France,2025-04-26T05:27:42,2025-04-26T05:27:42
CUST001674,Christian,Godfrey,2001-12-26,Luxembourg,2024-09-01T21:26:41,2024-12-25T23:28:08
CUST001675,Jade,Scheuermann,2008-02-19,Luxembourg,2023-09-13T06:55:50,2023-09-13T06:55:50
CUST001676,Shaun,Laporte,1979-10-15,Luxembourg,2024-02-21T17:44:37,2025-02-19T04:09:51
CUST001677,Catherine,Hesse,1961-05-01,Switzerland,2024-03-02T02:59:26,2024-03-02T02:59:26
CUST001678,Claire,Ackermann,1963-06-23,Luxembourg,2025-06-27T14:48:39,2025-06-27T14:48:39
CUST001679,Kathleen,Wagner,1982-11-24,Luxembourg,2025-01-12T04:50:00,2025-04-30T23:21:18
CUST001680,Alfred,Baxter,1998-11-10,Belgium,2021-09-14T13:30:20,2025-10-26T12:07:19
CUST001681,Shane,Ullmann,1991-10-22,Luxembourg,2025-06-08T18:34:35,2025-12-29T19:58:31
CUST001682,Margaux,Little,1999-06-19,Switzerland,2024-02-01T03:15:08,2024-02-01T03:15:08
CUST001683,Édith,Stephenson,1964-01-01,Belgium,2022-06-24T04:41:18,2022-06-24T04:41:18
CUST001684,Carl,Bird,1971-11-16,Luxembourg,2023-02-03T23:51:36,2024-02-06T13:35:17
CUST001685,Flora,Dörschner,2003-12-13,Germany,2024-09-11T17:02:54,2024-10-29T19:26:40
CUST001686,Dorothée,Rice,1984-01-28,France,2024-11-17T10:08:19,2024-12-10T07:18:09
CUST001687,Joseph,Renaud,1952-02-23,Luxembourg,2022-04-04T12:44:37,2024-09-11T20:47:59
CUST001688,Claire,Perrin,1983-05-16,Luxembourg,2023-07-23T11:45:30,2023-07-23T11:45:30
CUST001689,Henriette,Lee,1971-09-26,Germany,2021-11-08T21:22:50,2021-11-08T21:22:50
CUST001690,Wendy,Johnson,1979-02-07,Luxembourg,2022-04-27T08:29:52,2023-11-06T21:54:12
CUST001691,Douglas,Poulain,1970-09-28,Luxembourg,2022-09-13T08:41:08,2022-09-13T08:41:08
CUST001692,Julie,Hammond,1949-11-17,Luxembourg,2022-11-21T05:49:56,2022-11-21T05:49:56
CUST001693,Marcelle,Budig,1992-06-20,Belgium,2022-04-18T23:59:13,2024-02-29T18:32:49
CUST001694,Luzia,Long,1991-02-19,Luxembourg,2025-07-10T16:06:48,2025-07-10T16:06:48
CUST001695,Elizabeth,Trommler,2003-01-20,Luxembourg,2021-04-25T16:16:50,2021-04-25T16:16:50
CUST001696,Valentine,Phillips,1948-05-13,France,2021-09-13T18:19:14,2023-01-17T05:26:24
CUST001697,Nath,Bailly,1944-09-19,Luxembourg,2025-07-12T06:21:23,2026-01-22T11:07:56
CUST001698,Martin,Glover,1990-01-18,France,2022-01-25T02:47:28,2022-01-25T02:47:28
CUST001699,Dale,Cooper,1952-11-01,Luxembourg,2024-09-15T21:40:40,2024-09-15T21:40:40
CUST001700,Édith,Smith,1988-01-05,Luxembourg,2023-12-05T16:49:56,2024-03-11T12:36:26
CUST001701,Antony,Morris,2004-10-20,France,2021-06-04T12:10:43,2021-06-04T12:10:43
CUST001702,Justina,Gosselin,2008-10-24,France,2021-10-23T00:52:37,2025-11-18T12:39:57
CUST001703,Melissa,Steuer,1952-12-02,Luxembourg,2025-05-07T12:19:35,2025-05-07T12:19:35
CUST001704,Hiltrud,Pugh,1981-08-10,Germany,2023-01-23T06:02:43,2023-01-23T06:02:43
CUST001705,Jacques,Dias,2005-04-18,France,2024-05-08T08:38:23,2024-05-08T08:38:23
CUST001706,Alwina,Sontag,1970-08-02,Luxembourg,2024-05-01T15:32:07,2024-05-01T15:32:07
CUST001707,Élisabeth,Williams,1991-09-05,Luxembourg,2022-02-16T05:33:14,2025-12-20T20:23:15
CUST001708,Samira,Rogner,1993-06-14,Belgium,2023-02-24T14:38:58,2023-02-24T14:38:58
CUST001709,Michaele,Lehmann,1983-07-24,Germany,2025-09-07T14:40:18,2025-09-07T14:40:18
CUST001710,Sharon,Turnbull,1944-12-08,Germany,2021-10-10T15:58:20,2021-10-10T15:58:20
CUST001711,Geneviève,Stevens,1992-01-11,Luxembourg,2023-03-15T11:34:10,2023-10-02T23:44:29
CUST001712,Conor,Mentzel,1981-11-04,France,2021-10-09T22:32:17,2021-10-09T22:32:17
CUST001713,Veronique,Ackermann,1981-12-24,Germany,2022-12-31T01:12:08,2022-12-31T01:12:08
CUST001714,Joshua,Schenk,1992-09-10,Belgium,2023-03-15T08:41:42,2023-03-15T08:41:42
CUST001715,Diane,Hernandez,1999-09-17,Luxembourg,2024-01-27T14:24:14,2025-07-28T13:54:29
CUST001716,Théophile,Benoit,1951-05-03,Luxembourg,2022-04-16T16:39:21,2024-07-04T00:45:19
CUST001717,Anastasios,Fuller,1999-09-07,Luxembourg,2022-05-01T16:47:18,2022-05-01T16:47:18
CUST001718,Denise,Tyler,2001-11-25,Luxembourg,2022-02-04T13:38:30,2022-02-04T13:38:30
CUST001719,Dean,Morel,1962-05-19,Luxembourg,2021-11-04T03:40:06,2021-11-04T03:40:06
CUST001720,Nurettin,Dos Santos,1961-08-01,Belgium,2024-05-24T17:57:43,2024-05-24T17:57:43
CUST001721,Patric,Smith,2001-03-22,Luxembourg,2021-07-27T00:09:11,2021-07-27T00:09:11
CUST001722,Mareile,Davids,2005-06-01,Belgium,2023-12-26T05:38:40,2025-02-06T01:34:27
CUST001723,Tracey,Bell,1960-04-25,Luxembourg,2024-10-25T06:26:40,2024-12-08T15:12:43
CUST001724,Martin,Duncan,1960-07-24,Belgium,2023-07-27T14:51:57,2025-11-04T08:12:54
